Position_Open,Position_Close,Market,Return
05-Jan-2006 15:00:00,05-Jan-2006 20:00:00,commodity_2,0.0223508696721572
06-Jan-2006 15:00:00,06-Jan-2006 20:00:00,commodity_2,0.436682429433268
09-Jan-2006 17:00:00,09-Jan-2006 20:00:00,commodity_2,0.120166285014117
10-Jan-2006 16:00:00,10-Jan-2006 20:00:00,commodity_2,-0.237590022627268
11-Jan-2006 18:30:00,11-Jan-2006 20:00:00,commodity_2,-0.0961958548555195
13-Jan-2006 16:00:00,13-Jan-2006 20:00:00,commodity_2,0.0636981210229567
18-Jan-2006 15:00:00,18-Jan-2006 20:00:00,commodity_2,0.153898287289934
19-Jan-2006 15:00:00,19-Jan-2006 20:00:00,commodity_2,0.536242908115026
20-Jan-2006 15:00:00,20-Jan-2006 20:00:00,commodity_2,-1.13099466574584
30-Jan-2006 18:30:00,30-Jan-2006 20:00:00,commodity_2,0.0756794730774725
07-Feb-2006 15:00:00,07-Feb-2006 20:00:00,commodity_2,1.45615768999431
09-Feb-2006 15:00:00,09-Feb-2006 20:00:00,commodity_2,0.635722069851667
10-Feb-2006 15:30:00,10-Feb-2006 20:00:00,commodity_2,-0.0926063053296028
13-Feb-2006 17:30:00,13-Feb-2006 20:00:00,commodity_2,0.0948554549527519
14-Feb-2006 18:00:00,14-Feb-2006 20:00:00,commodity_2,0.0687051410866527
15-Feb-2006 17:30:00,15-Feb-2006 20:00:00,commodity_2,-0.30397718773156
23-Feb-2006 18:30:00,23-Feb-2006 20:00:00,commodity_2,0.444582486426652
24-Feb-2006 16:00:00,24-Feb-2006 20:00:00,commodity_2,0.436249750716359
28-Feb-2006 18:00:00,28-Feb-2006 20:00:00,commodity_2,0.271802041544002
06-Mar-2006 17:30:00,06-Mar-2006 20:00:00,commodity_2,0.903600879575732
08-Mar-2006 15:00:00,08-Mar-2006 20:00:00,commodity_2,0.954841743931332
09-Mar-2006 15:30:00,09-Mar-2006 20:00:00,commodity_2,0.0432620421463784
10-Mar-2006 15:00:00,10-Mar-2006 20:00:00,commodity_2,0.63279796730718
24-Mar-2006 15:30:00,24-Mar-2006 20:00:00,commodity_2,0.959888359809233
27-Mar-2006 16:30:00,27-Mar-2006 20:00:00,commodity_2,-0.0158256191296247
29-Mar-2006 19:00:00,29-Mar-2006 20:00:00,commodity_2,0.047895307335083
30-Mar-2006 15:30:00,30-Mar-2006 20:00:00,commodity_2,0.463242392502012
31-Mar-2006 17:30:00,31-Mar-2006 20:00:00,commodity_2,-0.14676947811762
03-Apr-2006 16:00:00,03-Apr-2006 20:00:00,commodity_2,-0.0927459746244247
07-Apr-2006 15:30:00,07-Apr-2006 20:00:00,commodity_2,-0.0945056960798654
10-Apr-2006 15:00:00,10-Apr-2006 20:00:00,commodity_2,0.274453616625544
17-Apr-2006 15:00:00,17-Apr-2006 20:00:00,commodity_2,0.631567470793826
19-Apr-2006 18:30:00,19-Apr-2006 20:00:00,commodity_2,0
20-Apr-2006 15:00:00,20-Apr-2006 20:00:00,commodity_2,0.891887222706613
21-Apr-2006 15:00:00,21-Apr-2006 20:00:00,commodity_2,0.971466595152898
24-Apr-2006 15:00:00,24-Apr-2006 20:00:00,commodity_2,1.5861717688948
25-Apr-2006 15:00:00,25-Apr-2006 20:00:00,commodity_2,0.0675990259594034
26-Apr-2006 16:30:00,26-Apr-2006 20:00:00,commodity_2,-0.279822153588079
28-Apr-2006 15:00:00,28-Apr-2006 20:00:00,commodity_2,0
02-May-2006 15:30:00,02-May-2006 20:00:00,commodity_2,0.647236726263283
04-May-2006 19:30:00,04-May-2006 20:00:00,commodity_2,0
08-May-2006 15:30:00,08-May-2006 20:00:00,commodity_2,-0
09-May-2006 15:00:00,09-May-2006 20:00:00,commodity_2,0
11-May-2006 15:00:00,11-May-2006 20:00:00,commodity_2,2.41464460151998
15-May-2006 15:00:00,15-May-2006 20:00:00,commodity_2,-0
16-May-2006 15:00:00,16-May-2006 20:00:00,commodity_2,0
17-May-2006 15:00:00,17-May-2006 20:00:00,commodity_2,0
19-May-2006 15:00:00,19-May-2006 20:00:00,commodity_2,-0
22-May-2006 15:00:00,22-May-2006 20:00:00,commodity_2,0.0211648406976646
23-May-2006 15:00:00,23-May-2006 20:00:00,commodity_2,0
24-May-2006 15:00:00,24-May-2006 20:00:00,commodity_2,-0
26-May-2006 16:00:00,26-May-2006 20:00:00,commodity_2,-0.753024550893201
30-May-2006 15:30:00,30-May-2006 20:00:00,commodity_2,-0.53593720087319
31-May-2006 16:00:00,31-May-2006 20:00:00,commodity_2,0.274998983626849
01-Jun-2006 15:00:00,01-Jun-2006 20:00:00,commodity_2,-0.705418469756238
06-Jun-2006 15:00:00,06-Jun-2006 20:00:00,commodity_2,0.0383923672549163
07-Jun-2006 15:00:00,07-Jun-2006 20:00:00,commodity_2,-1.30791500179604
08-Jun-2006 15:00:00,08-Jun-2006 20:00:00,commodity_2,0.55644788487645
13-Jun-2006 15:00:00,13-Jun-2006 20:00:00,commodity_2,4.32073173660841
14-Jun-2006 15:00:00,14-Jun-2006 20:00:00,commodity_2,-1.28611146136808
15-Jun-2006 15:00:00,15-Jun-2006 20:00:00,commodity_2,-0.427774785957708
19-Jun-2006 15:00:00,19-Jun-2006 20:00:00,commodity_2,0.439043843694618
20-Jun-2006 18:30:00,20-Jun-2006 20:00:00,commodity_2,-0.179087372101929
21-Jun-2006 17:30:00,21-Jun-2006 20:00:00,commodity_2,0.540968859455826
27-Jun-2006 15:30:00,27-Jun-2006 20:00:00,commodity_2,-1.15734115622778
29-Jun-2006 15:00:00,29-Jun-2006 20:00:00,commodity_2,0.737732050130132
30-Jun-2006 15:00:00,30-Jun-2006 20:00:00,commodity_2,0.549730946945327
05-Jul-2006 15:00:00,05-Jul-2006 20:00:00,commodity_2,0.307543014644598
11-Jul-2006 15:00:00,11-Jul-2006 20:00:00,commodity_2,0.849233870163578
12-Jul-2006 15:30:00,12-Jul-2006 20:00:00,commodity_2,-0.0796532452136239
17-Jul-2006 15:00:00,17-Jul-2006 20:00:00,commodity_2,0.880196571907669
18-Jul-2006 18:00:00,18-Jul-2006 20:00:00,commodity_2,0.418474091637611
19-Jul-2006 18:00:00,19-Jul-2006 20:00:00,commodity_2,-0.0833835745358439
20-Jul-2006 17:30:00,20-Jul-2006 20:00:00,commodity_2,0.210446522346578
21-Jul-2006 17:30:00,21-Jul-2006 20:00:00,commodity_2,-0.0586264092034024
24-Jul-2006 15:00:00,24-Jul-2006 20:00:00,commodity_2,-0.87375077283819
27-Jul-2006 15:00:00,27-Jul-2006 20:00:00,commodity_2,-0.903790918515107
01-Aug-2006 18:00:00,01-Aug-2006 20:00:00,commodity_2,-0.051311788339818
03-Aug-2006 17:00:00,03-Aug-2006 20:00:00,commodity_2,-0.34865841431932
10-Aug-2006 17:00:00,10-Aug-2006 20:00:00,commodity_2,0.368926056933708
11-Aug-2006 16:30:00,11-Aug-2006 20:00:00,commodity_2,-0.317428950200028
17-Aug-2006 18:00:00,17-Aug-2006 20:00:00,commodity_2,0.28632280467872
21-Aug-2006 15:00:00,21-Aug-2006 20:00:00,commodity_2,-0.0508350889710865
05-Sep-2006 15:00:00,05-Sep-2006 20:00:00,commodity_2,0
07-Sep-2006 15:00:00,07-Sep-2006 20:00:00,commodity_2,-0
11-Sep-2006 15:00:00,11-Sep-2006 20:00:00,commodity_2,-0
14-Sep-2006 18:30:00,14-Sep-2006 20:00:00,commodity_2,-0
18-Sep-2006 17:30:00,18-Sep-2006 20:00:00,commodity_2,0
19-Sep-2006 18:30:00,19-Sep-2006 20:00:00,commodity_2,-0
20-Sep-2006 16:30:00,20-Sep-2006 20:00:00,commodity_2,0
27-Sep-2006 19:30:00,27-Sep-2006 20:00:00,commodity_2,0
03-Oct-2006 15:00:00,03-Oct-2006 20:00:00,commodity_2,0.840153979709269
04-Oct-2006 16:30:00,04-Oct-2006 20:00:00,commodity_2,-0.113784022475198
06-Oct-2006 15:00:00,06-Oct-2006 20:00:00,commodity_2,-1.09246476413617
13-Oct-2006 17:30:00,13-Oct-2006 20:00:00,commodity_2,0.0439501135316672
19-Oct-2006 18:00:00,19-Oct-2006 20:00:00,commodity_2,-0.0468336078176718
23-Oct-2006 18:30:00,23-Oct-2006 20:00:00,commodity_2,-0.116016393581721
30-Oct-2006 15:00:00,30-Oct-2006 20:00:00,commodity_2,-0.491961470017599
01-Nov-2006 18:30:00,01-Nov-2006 20:00:00,commodity_2,0.112484723749463
08-Nov-2006 19:30:00,08-Nov-2006 20:00:00,commodity_2,-0.048055655355747
09-Nov-2006 15:00:00,09-Nov-2006 20:00:00,commodity_2,0.582027896105905
30-Nov-2006 15:30:00,30-Nov-2006 20:00:00,commodity_2,0
06-Dec-2006 18:30:00,06-Dec-2006 20:00:00,commodity_2,-0.00843430592376038
15-Dec-2006 18:30:00,15-Dec-2006 20:00:00,commodity_2,-0.00769500255040762
03-Jan-2007 17:30:00,03-Jan-2007 20:00:00,commodity_2,0.0379426517131457
05-Jan-2007 15:00:00,05-Jan-2007 20:00:00,commodity_2,0.0220467937587013
12-Jan-2007 17:30:00,12-Jan-2007 20:00:00,commodity_2,0.198521332640893
23-Jan-2007 15:00:00,23-Jan-2007 20:00:00,commodity_2,0.292364627135769
02-Feb-2007 15:30:00,02-Feb-2007 20:00:00,commodity_2,-0.0329510450877396
20-Feb-2007 16:00:00,20-Feb-2007 20:00:00,commodity_2,-0.0685380140020808
21-Feb-2007 17:30:00,21-Feb-2007 20:00:00,commodity_2,0.770867704749746
02-Mar-2007 15:00:00,02-Mar-2007 20:00:00,commodity_2,0.755422271110515
06-Mar-2007 17:00:00,06-Mar-2007 20:00:00,commodity_2,0.0331108284108941
04-Apr-2007 18:00:00,04-Apr-2007 20:00:00,commodity_2,-0.0301996858461244
20-Apr-2007 15:30:00,20-Apr-2007 20:00:00,commodity_2,-0.0836930090209455
26-Apr-2007 15:00:00,26-Apr-2007 20:00:00,commodity_2,-0.115806435536521
10-May-2007 17:30:00,10-May-2007 20:00:00,commodity_2,0.213759177515422
16-May-2007 17:30:00,16-May-2007 20:00:00,commodity_2,-0
01-Jun-2007 18:00:00,01-Jun-2007 20:00:00,commodity_2,0.0153965542749339
07-Jun-2007 18:00:00,07-Jun-2007 20:00:00,commodity_2,-0.0973740396259296
08-Jun-2007 16:30:00,08-Jun-2007 20:00:00,commodity_2,-0.0471062870538557
26-Jun-2007 17:30:00,26-Jun-2007 20:00:00,commodity_2,-0.093666819080156
18-Jul-2007 17:00:00,18-Jul-2007 20:00:00,commodity_2,-0.0438772086909353
25-Jul-2007 16:00:00,25-Jul-2007 20:00:00,commodity_2,-0.0981425497003557
