Position_Open,Position_Close,Market,Return
10-Jan-2006 18:00:00,10-Jan-2006 20:00:00,bond_2,0.0374517704199335
13-Jan-2006 17:30:00,13-Jan-2006 20:00:00,bond_2,-0.0372160695329617
25-Jan-2006 16:30:00,25-Jan-2006 20:00:00,bond_2,0.544305090713744
28-Feb-2006 18:00:00,28-Feb-2006 20:00:00,bond_2,-0.0748945517270628
02-Mar-2006 16:00:00,02-Mar-2006 20:00:00,bond_2,-0.243010196254993
14-Mar-2006 15:30:00,14-Mar-2006 20:00:00,bond_2,0.274105448572116
16-Mar-2006 16:00:00,16-Mar-2006 20:00:00,bond_2,0.586513820682644
21-Mar-2006 16:00:00,21-Mar-2006 20:00:00,bond_2,0.0767443419273618
24-Mar-2006 16:00:00,24-Mar-2006 20:00:00,bond_2,0.259607130782079
30-Mar-2006 19:00:00,30-Mar-2006 20:00:00,bond_2,-0.0802361837879391
07-Apr-2006 17:30:00,07-Apr-2006 20:00:00,bond_2,0.0750058991701122
13-Apr-2006 18:30:00,13-Apr-2006 20:00:00,bond_2,0.0787105095090622
19-Apr-2006 16:30:00,19-Apr-2006 20:00:00,bond_2,-0.444545612015386
25-Apr-2006 15:30:00,25-Apr-2006 20:00:00,bond_2,-0.255673843188131
27-Apr-2006 17:00:00,27-Apr-2006 20:00:00,bond_2,-0.345728511215848
01-May-2006 15:30:00,01-May-2006 20:00:00,bond_2,0.039033391608439
05-May-2006 15:00:00,05-May-2006 20:00:00,bond_2,-0.192679258005158
17-May-2006 15:00:00,17-May-2006 20:00:00,bond_2,-0.429321439128307
18-May-2006 16:00:00,18-May-2006 20:00:00,bond_2,0.27873565149272
22-May-2006 15:30:00,22-May-2006 20:00:00,bond_2,-0.506140383100133
02-Jun-2006 15:00:00,02-Jun-2006 20:00:00,bond_2,0.911193601629776
08-Jun-2006 17:00:00,08-Jun-2006 20:00:00,bond_2,-0.623781205206889
14-Jun-2006 15:00:00,14-Jun-2006 20:00:00,bond_2,0.577557641755556
30-Jun-2006 19:00:00,30-Jun-2006 20:00:00,bond_2,0.0398656336741851
05-Jul-2006 15:00:00,05-Jul-2006 20:00:00,bond_2,0.135829568775466
07-Jul-2006 17:30:00,07-Jul-2006 20:00:00,bond_2,-0.115520689273716
18-Jul-2006 15:00:00,18-Jul-2006 20:00:00,bond_2,0.259144645752569
19-Jul-2006 16:00:00,19-Jul-2006 20:00:00,bond_2,0.724206662658247
28-Jul-2006 15:00:00,28-Jul-2006 20:00:00,bond_2,0.0453497299559458
04-Aug-2006 15:00:00,04-Aug-2006 20:00:00,bond_2,-0.387791209446572
11-Aug-2006 18:00:00,11-Aug-2006 20:00:00,bond_2,-0
15-Aug-2006 15:00:00,15-Aug-2006 20:00:00,bond_2,0.0596593645612521
16-Aug-2006 15:00:00,16-Aug-2006 20:00:00,bond_2,0.271369542892865
29-Aug-2006 16:30:00,29-Aug-2006 20:00:00,bond_2,-0.766046791593938
05-Sep-2006 16:30:00,05-Sep-2006 20:00:00,bond_2,-0
18-Sep-2006 15:00:00,18-Sep-2006 20:00:00,bond_2,-0.615404218058484
19-Sep-2006 15:00:00,19-Sep-2006 20:00:00,bond_2,0.553838484991321
21-Sep-2006 17:30:00,21-Sep-2006 20:00:00,bond_2,0.336141960426065
25-Sep-2006 17:00:00,25-Sep-2006 20:00:00,bond_2,-0.153207974438703
26-Sep-2006 17:00:00,26-Sep-2006 20:00:00,bond_2,-0.0766129222912232
29-Sep-2006 18:00:00,29-Sep-2006 20:00:00,bond_2,-0.292067127015938
04-Oct-2006 15:30:00,04-Oct-2006 20:00:00,bond_2,0.0785418377059769
05-Oct-2006 15:30:00,05-Oct-2006 20:00:00,bond_2,0.200065715367398
06-Oct-2006 15:00:00,06-Oct-2006 20:00:00,bond_2,0.673147555661126
10-Oct-2006 16:00:00,10-Oct-2006 20:00:00,bond_2,0.184704168007121
17-Oct-2006 15:00:00,17-Oct-2006 20:00:00,bond_2,-0.532277472895881
23-Oct-2006 15:00:00,23-Oct-2006 20:00:00,bond_2,-0.259203161867546
26-Oct-2006 17:00:00,26-Oct-2006 20:00:00,bond_2,0.109800726342073
27-Oct-2006 15:00:00,27-Oct-2006 20:00:00,bond_2,0
31-Oct-2006 16:30:00,31-Oct-2006 20:00:00,bond_2,0.184554141252222
01-Nov-2006 17:30:00,01-Nov-2006 20:00:00,bond_2,0.0734539256118821
02-Nov-2006 15:30:00,02-Nov-2006 20:00:00,bond_2,-0.184679740909144
03-Nov-2006 15:00:00,03-Nov-2006 20:00:00,bond_2,1.24858964700365
07-Nov-2006 15:00:00,07-Nov-2006 20:00:00,bond_2,-0.135796222434002
13-Nov-2006 18:00:00,13-Nov-2006 20:00:00,bond_2,-0.402525677110132
14-Nov-2006 15:00:00,14-Nov-2006 20:00:00,bond_2,-0.119608099660113
15-Nov-2006 19:30:00,15-Nov-2006 20:00:00,bond_2,-0.0384558310299836
17-Nov-2006 15:30:00,17-Nov-2006 20:00:00,bond_2,0.304379477184467
30-Nov-2006 15:00:00,30-Nov-2006 20:00:00,bond_2,0.255979101317718
01-Dec-2006 16:00:00,01-Dec-2006 20:00:00,bond_2,-0.195576209860572
08-Dec-2006 17:00:00,08-Dec-2006 20:00:00,bond_2,0.294199409335934
13-Dec-2006 15:00:00,13-Dec-2006 20:00:00,bond_2,0.47854720361828
15-Dec-2006 15:00:00,15-Dec-2006 20:00:00,bond_2,-3.34180744652679
21-Dec-2006 19:30:00,21-Dec-2006 20:00:00,bond_2,0.114014340624468
22-Dec-2006 15:30:00,22-Dec-2006 20:00:00,bond_2,0.518472569611775
27-Dec-2006 16:30:00,27-Dec-2006 20:00:00,bond_2,-0
28-Dec-2006 15:30:00,28-Dec-2006 20:00:00,bond_2,-0.278154203080536
03-Jan-2007 15:00:00,03-Jan-2007 20:00:00,bond_2,-0.329074728240778
04-Jan-2007 17:00:00,04-Jan-2007 20:00:00,bond_2,-0.0842236055665772
05-Jan-2007 15:00:00,05-Jan-2007 20:00:00,bond_2,-1.00119189563461
11-Jan-2007 18:30:00,11-Jan-2007 20:00:00,bond_2,0.0372025587155526
25-Jan-2007 17:30:00,25-Jan-2007 20:00:00,bond_2,0.199257746968609
06-Feb-2007 19:30:00,06-Feb-2007 20:00:00,bond_2,-0.038467341704079
09-Feb-2007 16:00:00,09-Feb-2007 20:00:00,bond_2,0.118289673680778
14-Feb-2007 15:30:00,14-Feb-2007 20:00:00,bond_2,0.365961924748639
22-Feb-2007 18:30:00,22-Feb-2007 20:00:00,bond_2,-0.0767789641056658
